fps,frames_with_no_detection,area_bb,total_avg_displacement_x,total_avg_displacement_y,total_avg_displacement_x_abs,total_avg_displacement_y_abs
94.53656997317826,0,7965.654545454546,-0.8618181818181818,-0.15057915057915058,63.843636363636364,19.501930501930502
94.87443733176502,0,8035.0364806866955,0.9978494623655914,0.22444444444444445,68.09892473118279,21.13111111111111
95.81943206999749,0,7874.550884955752,0.6585365853658537,-0.027586206896551724,72.13082039911308,22.39080459770115
101.3484112601184,0,8080.910869565218,-0.04148471615720524,-0.03167420814479638,75.11135371179039,22.221719457013574
98.71737902466579,0,8030.95744680851,-0.6616702355460385,-0.05228758169934641,71.27837259100643,19.769063180827885
78.42165881385087,0,7889.273311897106,0.12418300653594772,0.12374581939799331,58.37908496732026,18.25083612040134
95.52917596683824,0,7957.010869565217,0.23550724637681159,-0.17870722433460076,65.6340579710145,18.133079847908746
79.98138860815011,0,7827.105454545454,1.0327272727272727,0.09578544061302682,63.11272727272727,19.45977011494253
98.23186097709494,0,7948.911660777385,0.48056537102473496,-0.03690036900369004,69.57597173144876,19.45387453874539
146.5822324736143,0,7945.1648745519715,-0.2724014336917563,0.026923076923076925,67.26881720430107,20.81153846153846
99.29461897208873,0,7900.699646643109,-1.6832740213523132,-0.11895910780669144,66.13167259786476,19.412639405204462
100.92894097263999,0,7851.606060606061,0.19011406844106463,-0.020491803278688523,65.69581749049429,19.151639344262296
121.39457613383115,0,7982.380597014925,-0.9625468164794008,-0.06324110671936758,63.71161048689139,18.52173913043478
45.74090755422751,0,7853.082142857143,-0.5035714285714286,-0.034220532319391636,63.18928571428572,17.714828897338403
107.41680538837811,0,7958.754448398577,-0.021352313167259787,0.03435114503816794,62.4270462633452,18.599236641221374
128.39182074201054,0,8062.828382838284,-0.47333333333333333,-0.06181818181818182,57.70666666666666,19.094545454545454
124.65981097307258,0,8096.778181818182,0.17216117216117216,-0.007782101167315175,63.97435897435897,20.513618677042803
93.92475815120028,0,8117.696428571428,-1.1552346570397112,0.007547169811320755,57.371841155234655,18.173584905660377
91.9702664181559,0,8053.031358885018,0.37894736842105264,-0.014234875444839857,60.589473684210525,19.153024911032027
96.84824974600535,0,8069.724014336917,0.6101083032490975,0.018796992481203006,61.888086642599276,20.25187969924812
97.96800037371827,0,8184.885057471264,0.05,0.18972332015810275,62.72692307692308,21.14624505928854
78.80919186035588,0,8132.166051660517,-0.14444444444444443,-0.25984251968503935,60.86296296296296,19.22047244094488
88.79088869130784,0,8141.289156626506,-0.006097560975609756,-0.07357859531772576,57.8780487804878,17.892976588628763
116.0731700567317,0,8092.014492753623,-0.13503649635036497,-0.07326007326007326,56.59489051094891,17.054945054945055
103.52471923978773,0,8216.631921824104,-0.8943894389438944,0.22916666666666666,56.23432343234323,17.63888888888889
